Objectid,Title,Type,Date,Creator,Description,Subject,Location,Source,Page URL,Format,Language,Rights,rightsstatement,display_template,object_location,image_small,image_thumb,image_alt_text,object_transcript
17551273,PRIZE-GIVINGS. SCHOOL AWARDS. Additional Lists.,"Detailed lists, results, guides",12/29/1938,The Sydney Morning Herald (NSW : 1842 - 1954),,Prize-giving,"Hurstville, NSW",http://nla.gov.au/nla.news-article17551273,http://trove.nla.gov.au/newspaper/page/1175697,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/17551273.jpg,,,,
18397479,C. E. School Appointment,Article,11/21/1953,The Sydney Morning Herald (NSW : 1842 - 1954),,School leadership,"Hurstville, NSW",http://nla.gov.au/nla.news-article18397479,http://trove.nla.gov.au/newspaper/page/1065622,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/18397479.jpg,,,,
27981314,"DANEBANK PREPARATORY SCHOOL, HURSTVILLE.","Detailed lists, results, guides",12/22/1937,The Sydney Morning Herald (NSW : 1842 - 1954),,,"Hurstville, NSW",http://nla.gov.au/nla.news-article27981314,http://trove.nla.gov.au/newspaper/page/1185322,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/27981314.jpg,,,,
101051915,DOGS,Article,3/17/1938,"Nepean Times (Penrith, NSW : 1882 - 1962)",,Dogs,"Hurstville, NSW",http://nla.gov.au/nla.news-article101051915,http://trove.nla.gov.au/newspaper/page/10718746,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/101051915.jpg,,,,
116408774,"Government entitled to private schools' moral support, Ryan says",Article,9/26/1983,The Canberra Times (ACT : 1926 - 1995),,,"Hurstville, NSW",http://nla.gov.au/nla.news-article116408774,http://trove.nla.gov.au/newspaper/page/12863701,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/116408774.jpg,,,,
117921276,Pre-Wedding Parties,Article,11/15/1951,"Nepean Times (Penrith, NSW : 1882 - 1962)",,Family notices,"Hurstville, NSW",http://nla.gov.au/nla.news-article117921276,http://trove.nla.gov.au/newspaper/page/13047229,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/117921276.jpg,,,,
118151028,Festival justifies dance as natural self-expression,Article,6/16/1991,The Canberra Times (ACT : 1926 - 1995),,,"Hurstville, NSW",http://nla.gov.au/nla.news-article118151028,http://trove.nla.gov.au/newspaper/page/13007073,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/118151028.jpg,,,,
118183197,Advertising,Advertising,4/4/1987,The Canberra Times (ACT : 1926 - 1995),,,"Hurstville, NSW",http://nla.gov.au/nla.news-article118183197,http://trove.nla.gov.au/newspaper/page/13036587,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/118183197.jpg,,,,
122384531,SPORT Sport results and details A.C.T. & DISTRICT  BOWLS CANBERRA SOUTH SEPTEMBER 14,"Detailed lists, results, guides",9/16/1991,The Canberra Times (ACT : 1926 - 1995),,School events,"Hurstville, NSW",http://nla.gov.au/nla.news-article122384531,http://trove.nla.gov.au/newspaper/page/13010700,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/122384531.jpg,,,,
128288385,Jumper has qualities to reach heights Radford's girls win in hockey  JUNIOR SPORT,Article,7/19/1995,The Canberra Times (ACT : 1926 - 1995),,School sports,"Hurstville, NSW",http://nla.gov.au/nla.news-article128288385,http://trove.nla.gov.au/newspaper/page/14187556,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/128288385.jpg,,,,
134163104,NATIONAL BASKETBALL NBL FINAL October 25,"Detailed lists, results, guides",10/27/1991,The Canberra Times (ACT : 1926 - 1995),,School sports,"Hurstville, NSW",http://nla.gov.au/nla.news-article134163104,http://trove.nla.gov.au/newspaper/page/15103471,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/134163104.jpg,,,,
180888822,SYDNEY DOG OWNERS DO WELL FOR CHARITY,Article,9/13/1939,"Sporting Globe (Melbourne, Vic. : 1922 - 1954)",,Dogs,"Hurstville, NSW",http://nla.gov.au/nla.news-article180888822,http://trove.nla.gov.au/newspaper/page/20735020,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/178848179.jpg,,,,
230376274,Social Interests GOLDEN TINTS YESTERDAY'S WEDDINGS STARR-FRASER,Article,2/10/1929,"The Sun (Sydney, NSW : 1910 - 1954)",,Family notices,"Hurstville, NSW",http://nla.gov.au/nla.news-article230376274,http://trove.nla.gov.au/newspaper/page/24524153,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/180888822.jpg,,,,
235267045,DANEBANK SCHOOL.,Article,3/17/1949,"The Propeller (Hurstville, NSW : 1911 - 1954)",,,"Hurstville, NSW",http://nla.gov.au/nla.news-article235267045,http://trove.nla.gov.au/newspaper/page/25382468,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/225082538.jpg,,,,
235267215,Advertising,Advertising,11/10/1949,"The Propeller (Hurstville, NSW : 1911 - 1954)",,,"Hurstville, NSW",http://nla.gov.au/nla.news-article235267215,http://trove.nla.gov.au/newspaper/page/25382742,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/230376274.jpg,,,,
235267501,Advertising,Advertising,4/28/1949,"The Propeller (Hurstville, NSW : 1911 - 1954)",,,"Hurstville, NSW",http://nla.gov.au/nla.news-article235267501,http://trove.nla.gov.au/newspaper/page/25382516,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/235267045.jpg,,,,
235267848,Advertising,Advertising,12/14/1950,"The Propeller (Hurstville, NSW : 1911 - 1954)",,,"Hurstville, NSW",http://nla.gov.au/nla.news-article235267848,http://trove.nla.gov.au/newspaper/page/25383188,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/235267215.jpg,,,,
235267993,DANEBANK SCHOOL.,Article,11/23/1950,"The Propeller (Hurstville, NSW : 1911 - 1954)",,,"Hurstville, NSW",http://nla.gov.au/nla.news-article235267993,http://trove.nla.gov.au/newspaper/page/25383164,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/235267501.jpg,,,,
235268213,NEWS IN BRIEF.,Article,3/25/1948,"The Propeller (Hurstville, NSW : 1911 - 1954)",,,"Hurstville, NSW",http://nla.gov.au/nla.news-article235268213,http://trove.nla.gov.au/newspaper/page/25382064,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/235267848.jpg,,,,
235268301,Advertising,Advertising,7/14/1949,"The Propeller (Hurstville, NSW : 1911 - 1954)",,,"Hurstville, NSW",http://nla.gov.au/nla.news-article235268301,http://trove.nla.gov.au/newspaper/page/25382604,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/235267993.jpg,,,,
235268459,Advertising,Advertising,1/15/1948,"The Propeller (Hurstville, NSW : 1911 - 1954)",,,"Hurstville, NSW",http://nla.gov.au/nla.news-article235268459,http://trove.nla.gov.au/newspaper/page/25381982,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/235268213.jpg,,,,
235268920,Advertising,Advertising,4/27/1950,"The Propeller (Hurstville, NSW : 1911 - 1954)",,,"Hurstville, NSW",http://nla.gov.au/nla.news-article235268920,http://trove.nla.gov.au/newspaper/page/25382924,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/235268301.jpg,,,,
235268943,Advertising,Advertising,10/27/1949,"The Propeller (Hurstville, NSW : 1911 - 1954)",,,"Hurstville, NSW",http://nla.gov.au/nla.news-article235268943,http://trove.nla.gov.au/newspaper/page/25382726,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/235268459.jpg,,,,
235269294,Advertising,Advertising,12/22/1949,"The Propeller (Hurstville, NSW : 1911 - 1954)",,,"Hurstville, NSW",http://nla.gov.au/nla.news-article235269294,http://trove.nla.gov.au/newspaper/page/25382790,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/235268920.jpg,,,,
235269306,DANEBANK SCHOOL.,Article,12/22/1949,"The Propeller (Hurstville, NSW : 1911 - 1954)",,,"Hurstville, NSW",http://nla.gov.au/nla.news-article235269306,http://trove.nla.gov.au/newspaper/page/25382791,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/235268943.jpg,,,,
235269419,Advertising,Advertising,1/13/1949,"The Propeller (Hurstville, NSW : 1911 - 1954)",,,"Hurstville, NSW",http://nla.gov.au/nla.news-article235269419,http://trove.nla.gov.au/newspaper/page/25382394,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/235269294.jpg,,,,
235269466,DANEBANK CHURCH OF ENGLAND SCHOOL.,Article,1/5/1950,"The Propeller (Hurstville, NSW : 1911 - 1954)",,,"Hurstville, NSW",http://nla.gov.au/nla.news-article235269466,http://trove.nla.gov.au/newspaper/page/25382806,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/235269306.jpg,,,,
235269485,Advertising,Advertising,1/5/1950,"The Propeller (Hurstville, NSW : 1911 - 1954)",,,"Hurstville, NSW",http://nla.gov.au/nla.news-article235269485,http://trove.nla.gov.au/newspaper/page/25382804,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/235269419.jpg,,,,
235269770,Advertising,Advertising,3/24/1949,"The Propeller (Hurstville, NSW : 1911 - 1954)",,,"Hurstville, NSW",http://nla.gov.au/nla.news-article235269770,http://trove.nla.gov.au/newspaper/page/25382476,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/235269466.jpg,,,,
235269963,Advertising,Advertising,7/21/1949,"The Propeller (Hurstville, NSW : 1911 - 1954)",,,"Hurstville, NSW",http://nla.gov.au/nla.news-article235269963,http://trove.nla.gov.au/newspaper/page/25382612,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/235269485.jpg,,,,
235270033,Advertising,Advertising,4/14/1949,"The Propeller (Hurstville, NSW : 1911 - 1954)",,,"Hurstville, NSW",http://nla.gov.au/nla.news-article235270033,http://trove.nla.gov.au/newspaper/page/25382500,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/235269770.jpg,,,,
235270056,Advertising,Advertising,5/25/1950,"The Propeller (Hurstville, NSW : 1911 - 1954)",,,"Hurstville, NSW",http://nla.gov.au/nla.news-article235270056,http://trove.nla.gov.au/newspaper/page/25382956,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/235269963.jpg,,,,
235270103,DANEBANK SCHOOL. Annual Sports.,Article,8/18/1949,"The Propeller (Hurstville, NSW : 1911 - 1954)",,School sports,"Hurstville, NSW",http://nla.gov.au/nla.news-article235270103,http://trove.nla.gov.au/newspaper/page/25382644,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/235270033.jpg,,,,
235270124,Advertising,Advertising,8/18/1949,"The Propeller (Hurstville, NSW : 1911 - 1954)",,,"Hurstville, NSW",http://nla.gov.au/nla.news-article235270124,http://trove.nla.gov.au/newspaper/page/25382644,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/235270056.jpg,,,,
235270635,Advertising,Advertising,9/28/1950,"The Propeller (Hurstville, NSW : 1911 - 1954)",,,"Hurstville, NSW",http://nla.gov.au/nla.news-article235270635,http://trove.nla.gov.au/newspaper/page/25383100,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/235270103.jpg,,,,
235270991,DANEBANK SCHOOL.,Article,10/6/1949,"The Propeller (Hurstville, NSW : 1911 - 1954)",,,"Hurstville, NSW",http://nla.gov.au/nla.news-article235270991,http://trove.nla.gov.au/newspaper/page/25382700,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/235270124.jpg,,,,
235271528,Advertising,Advertising,10/14/1948,"The Propeller (Hurstville, NSW : 1911 - 1954)",,,"Hurstville, NSW",http://nla.gov.au/nla.news-article235271528,http://trove.nla.gov.au/newspaper/page/25382296,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/235270635.jpg,,,,
235271589,DANEBANK SCHOOL. Dedication Service and Fete. CIVIC LUNCHEON TO ARCHBISHOP MOWLL.,Article,10/13/1949,"The Propeller (Hurstville, NSW : 1911 - 1954)",,Fairs and fetes,"Hurstville, NSW",http://nla.gov.au/nla.news-article235271589,http://trove.nla.gov.au/newspaper/page/25382712,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/235270991.jpg,,,,
235271858,Advertising,Advertising,5/12/1949,"The Propeller (Hurstville, NSW : 1911 - 1954)",,,"Hurstville, NSW",http://nla.gov.au/nla.news-article235271858,http://trove.nla.gov.au/newspaper/page/25382532,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/235271528.jpg,,,,
235271887,Advertising,Advertising,9/1/1949,"The Propeller (Hurstville, NSW : 1911 - 1954)",,,"Hurstville, NSW",http://nla.gov.au/nla.news-article235271887,http://trove.nla.gov.au/newspaper/page/25382660,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/235271589.jpg,,,,
235271924,Advertising,Advertising,7/1/1948,"The Propeller (Hurstville, NSW : 1911 - 1954)",,,"Hurstville, NSW",http://nla.gov.au/nla.news-article235271924,http://trove.nla.gov.au/newspaper/page/25382176,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/235271858.jpg,,,,
235272077,Advertising,Advertising,11/24/1949,"The Propeller (Hurstville, NSW : 1911 - 1954)",,,"Hurstville, NSW",http://nla.gov.au/nla.news-article235272077,http://trove.nla.gov.au/newspaper/page/25382758,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/235271887.jpg,,,,
235272327,Advertising,Advertising,10/12/1950,"The Propeller (Hurstville, NSW : 1911 - 1954)",,,"Hurstville, NSW",http://nla.gov.au/nla.news-article235272327,http://trove.nla.gov.au/newspaper/page/25383116,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/235271924.jpg,,,,
235272382,Advertising,Advertising,10/19/1950,"The Propeller (Hurstville, NSW : 1911 - 1954)",,,"Hurstville, NSW",http://nla.gov.au/nla.news-article235272382,http://trove.nla.gov.au/newspaper/page/25383124,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/235272077.jpg,,,,
235272524,Advertising,Advertising,9/14/1950,"The Propeller (Hurstville, NSW : 1911 - 1954)",,,"Hurstville, NSW",http://nla.gov.au/nla.news-article235272524,http://trove.nla.gov.au/newspaper/page/25383084,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/235272327.jpg,,,,
235272754,NEWS IN BRIEF.,Article,11/17/1949,"The Propeller (Hurstville, NSW : 1911 - 1954)",,,"Hurstville, NSW",http://nla.gov.au/nla.news-article235272754,http://trove.nla.gov.au/newspaper/page/25382752,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/235272382.jpg,,,,
235273035,Advertising,Advertising,8/10/1950,"The Propeller (Hurstville, NSW : 1911 - 1954)",,,"Hurstville, NSW",http://nla.gov.au/nla.news-article235273035,http://trove.nla.gov.au/newspaper/page/25383044,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/235272524.jpg,,,,
235273101,Advertising,Advertising,4/13/1950,"The Propeller (Hurstville, NSW : 1911 - 1954)",,,"Hurstville, NSW",http://nla.gov.au/nla.news-article235273101,http://trove.nla.gov.au/newspaper/page/25382908,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/235272754.jpg,,,,
235273225,Advertising,Advertising,3/2/1950,"The Propeller (Hurstville, NSW : 1911 - 1954)",,,"Hurstville, NSW",http://nla.gov.au/nla.news-article235273225,http://trove.nla.gov.au/newspaper/page/25382860,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/235273035.jpg,,,,
235273547,Advertising,Advertising,5/18/1950,"The Propeller (Hurstville, NSW : 1911 - 1954)",,,"Hurstville, NSW",http://nla.gov.au/nla.news-article235273547,http://trove.nla.gov.au/newspaper/page/25382948,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/235273101.jpg,,,,
235273698,Advertising,Advertising,9/9/1948,"The Propeller (Hurstville, NSW : 1911 - 1954)",,,"Hurstville, NSW",http://nla.gov.au/nla.news-article235273698,http://trove.nla.gov.au/newspaper/page/25382256,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/235273225.jpg,,,,
235273923,Advertising,Advertising,10/21/1948,"The Propeller (Hurstville, NSW : 1911 - 1954)",,,"Hurstville, NSW",http://nla.gov.au/nla.news-article235273923,http://trove.nla.gov.au/newspaper/page/25382304,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/235273547.jpg,,,,
235274005,Advertising,Advertising,12/23/1948,"The Propeller (Hurstville, NSW : 1911 - 1954)",,,"Hurstville, NSW",http://nla.gov.au/nla.news-article235274005,http://trove.nla.gov.au/newspaper/page/25382376,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/235273698.jpg,,,,
235274027,Advertising,Advertising,6/1/1950,"The Propeller (Hurstville, NSW : 1911 - 1954)",,,"Hurstville, NSW",http://nla.gov.au/nla.news-article235274027,http://trove.nla.gov.au/newspaper/page/25382964,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/235273923.jpg,,,,
235274069,Advertising,Advertising,4/26/1951,"The Propeller (Hurstville, NSW : 1911 - 1954)",,,"Hurstville, NSW",http://nla.gov.au/nla.news-article235274069,http://trove.nla.gov.au/newspaper/page/25383336,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/235274005.jpg,,,,
235274259,ST. CUTHBERT'S ENTERTAINERS,Article,7/16/1953,"The Propeller (Hurstville, NSW : 1911 - 1954)",,,"Hurstville, NSW",http://nla.gov.au/nla.news-article235274259,http://trove.nla.gov.au/newspaper/page/25384268,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/235274027.jpg,,,,
235274426,DANEBANK SCHOOL. Musicale at Hurstville.,Article,7/17/1952,"The Propeller (Hurstville, NSW : 1911 - 1954)",,School events,"Hurstville, NSW",http://nla.gov.au/nla.news-article235274426,http://trove.nla.gov.au/newspaper/page/25383840,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/235274069.jpg,,,,
235274473,FETE AT OATLEY.,Article,10/18/1951,"The Propeller (Hurstville, NSW : 1911 - 1954)",,Fairs and fetes,"Oatley, NSW",http://nla.gov.au/nla.news-article235274473,http://trove.nla.gov.au/newspaper/page/25383541,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/235274259.jpg,,,,
235275323,DANEBANK SCHOOL Fancy Dress Frolic,Article,7/23/1953,"The Propeller (Hurstville, NSW : 1911 - 1954)",,School events,"Hurstville, NSW",http://nla.gov.au/nla.news-article235275323,http://trove.nla.gov.au/newspaper/page/25384276,"image/jpeg, application/pdf",eng,The National Library of Australia has digitised this work with the permission of the rights holder and enabled download or print options where possible for research or study. For any other purpose please contact the copyright owner via the publisher.,https://rightsstatements.org/vocab/InC/1.0/,image,/objects/235274426.jpg,,,,
